comuna_nom;region;election;mujer;party;votop;comuna_dom;year;n
"Peralillo";6;2012;0;"PPD";.53;"PERALILLO";2012;1
"Perquenco";9;2004;0;"PDC";.51;"PERQUENCO";2005;1
"Perquenco";9;2004;0;"PDC";.51;"PERQUENCO";2007;2
"Perquenco";9;2004;0;"PDC";.51;"PERQUENCO";2008;3
"Perquenco";9;2004;0;"PDC";.51;"PERQUENCO";2006;4
"Perquenco";9;2008;0;"DC";.51;"PERQUENCO";2009;1
"Perquenco";9;2008;0;"DC";.51;"PERQUENCO";2010;2
"Perquenco";9;2008;0;"DC";.51;"PERQUENCO";2011;3
"Perquenco";9;2012;0;"DC";.72;"PERQUENCO";2012;1
"Petorca";5;2004;0;"PDC";.43;"PETORCA";2005;1
"Petorca";5;2004;0;"PDC";.43;"PETORCA";2007;2
"Petorca";5;2004;0;"PDC";.43;"PETORCA";2008;3
"Petorca";5;2004;0;"PDC";.43;"PETORCA";2006;4
"Petorca";5;2008;0;"IND";.38;"PETORCA";2009;1
"Petorca";5;2008;0;"IND";.38;"PETORCA";2010;2
"Petorca";5;2008;0;"IND";.38;"PETORCA";2011;3
"Petorca";5;2012;0;"IND";.47;"PETORCA";2012;1
"Peumo";6;2004;0;"PS";.51;"PEUMO";2008;1
"Peumo";6;2004;0;"PS";.51;"PEUMO";2005;2
"Peumo";6;2004;0;"PS";.51;"PEUMO";2006;3
"Peumo";6;2004;0;"PS";.51;"PEUMO";2007;4
"Peumo";6;2008;0;"IND";.41;"PEUMO";2009;1
"Peumo";6;2008;0;"IND";.41;"PEUMO";2010;2
"Peumo";6;2008;0;"IND";.41;"PEUMO";2011;3
"Peumo";6;2012;0;"IND";.49;"PEUMO";2012;1
"Peñaflor";13;2004;0;"UDI";.58;"PEÑAFLOR";2005;1
"Peñaflor";13;2004;0;"UDI";.58;"PEÑAFLOR";2008;2
"Peñaflor";13;2004;0;"UDI";.58;"PEÑAFLOR";2007;3
"Peñaflor";13;2004;0;"UDI";.58;"PEÑAFLOR";2006;4
"Peñaflor";13;2008;0;"UDI";.67;"PEÑAFLOR";2009;1
"Peñaflor";13;2008;0;"UDI";.67;"PEÑAFLOR";2010;2
"Peñaflor";13;2008;0;"UDI";.67;"PEÑAFLOR";2011;3
"Peñaflor";13;2012;0;"UDI";.56;"PEÑAFLOR";2012;1
"Peñalolén";13;2004;0;"PDC";.49;"PEÑALOLEN";2007;1
"Peñalolén";13;2004;0;"PDC";.49;"PEÑALOLEN";2006;2
"Peñalolén";13;2004;0;"PDC";.49;"PEÑALOLEN";2005;3
"Peñalolén";13;2004;0;"PDC";.49;"PEÑALOLEN";2008;4
"Peñalolén";13;2008;0;"DC";.58;"PEÑALOLEN";2009;1
"Peñalolén";13;2008;0;"DC";.58;"PEÑALOLEN";2010;2
"Peñalolén";13;2008;0;"DC";.58;"PEÑALOLEN";2011;3
"Peñalolén";13;2012;1;"DC";.55;"PEÑALOLEN";2012;1
"Pica";1;2004;0;"IND";.6;"PICA";2005;1
"Pica";1;2004;0;"IND";.6;"PICA";2006;2
"Pica";1;2004;0;"IND";.6;"PICA";2008;3
"Pica";1;2004;0;"IND";.6;"PICA";2007;4
"Pica";1;2008;0;"IND";.56;"PICA";2009;1
"Pica";1;2008;0;"IND";.56;"PICA";2010;2
"Pica";1;2008;0;"IND";.56;"PICA";2011;3
"Pica";1;2012;0;"DC";.51;"PICA";2012;1
"Pichidegua";6;2004;1;"UDI";.49;"PICHIDEGUA";2006;1
"Pichidegua";6;2004;1;"UDI";.49;"PICHIDEGUA";2007;2
"Pichidegua";6;2004;1;"UDI";.49;"PICHIDEGUA";2005;3
"Pichidegua";6;2004;1;"UDI";.49;"PICHIDEGUA";2008;4
"Pichidegua";6;2008;0;"PRSD";.43;"PICHIDEGUA";2009;1
"Pichidegua";6;2008;0;"PRSD";.43;"PICHIDEGUA";2010;2
"Pichidegua";6;2008;0;"PRSD";.43;"PICHIDEGUA";2011;3
"Pichidegua";6;2012;0;"PRSD";.62;"PICHIDEGUA";2012;1
"Pichilemu";6;2004;0;"PDC";.43;"PICHILEMU";2006;1
"Pichilemu";6;2004;0;"PDC";.43;"PICHILEMU";2008;2
"Pichilemu";6;2004;0;"PDC";.43;"PICHILEMU";2005;3
"Pichilemu";6;2004;0;"PDC";.43;"PICHILEMU";2007;4
"Pichilemu";6;2008;0;"IND";.42;"PICHILEMU";2009;1
"Pichilemu";6;2008;0;"IND";.42;"PICHILEMU";2010;2
"Pichilemu";6;2008;0;"IND";.42;"PICHILEMU";2011;3
"Pichilemu";6;2012;0;"PS";.49;"PICHILEMU";2012;1
"Pinto";8;2004;0;"IND";.36;"PINTO";2007;1
"Pinto";8;2004;0;"IND";.36;"PINTO";2008;2
"Pinto";8;2004;0;"IND";.36;"PINTO";2006;3
"Pinto";8;2004;0;"IND";.36;"PINTO";2005;4
"Pinto";8;2008;0;"UDI";.57;"PINTO";2009;1
"Pinto";8;2008;0;"UDI";.57;"PINTO";2010;2
"Pinto";8;2008;0;"UDI";.57;"PINTO";2011;3
"Pinto";8;2012;0;"UDI";.81;"PINTO";2012;1
"Pirque";13;2004;0;"PPD";.52;"PIRQUE";2007;1
"Pirque";13;2004;0;"PPD";.52;"PIRQUE";2008;2
"Pirque";13;2004;0;"PPD";.52;"PIRQUE";2005;3
"Pirque";13;2004;0;"PPD";.52;"PIRQUE";2006;4
"Pirque";13;2008;0;"IND";.62;"PIRQUE";2009;1
"Pirque";13;2008;0;"IND";.62;"PIRQUE";2010;2
"Pirque";13;2008;0;"IND";.62;"PIRQUE";2011;3
"Pirque";13;2012;0;"RN";.5;"PIRQUE";2012;1
"Pitrufquén";9;2004;0;"IND";.18;"PITRUFQUEN";2005;1
"Pitrufquén";9;2004;0;"IND";.18;"PITRUFQUEN";2007;2
"Pitrufquén";9;2004;0;"IND";.18;"PITRUFQUEN";2006;3
"Pitrufquén";9;2004;0;"IND";.18;"PITRUFQUEN";2008;4
"Pitrufquén";9;2008;0;"IND";.53;"PITRUFQUEN";2009;1
"Pitrufquén";9;2008;0;"IND";.53;"PITRUFQUEN";2010;2
"Pitrufquén";9;2008;0;"IND";.53;"PITRUFQUEN";2011;3
"Pitrufquén";9;2012;0;"IND";.55;"PITRUFQUEN";2012;1
"Placilla";6;2004;0;"PDC";.53;"PLACILLA";2006;1
"Placilla";6;2004;0;"PDC";.53;"PLACILLA";2007;2
"Placilla";6;2004;0;"PDC";.53;"PLACILLA";2008;3
"Placilla";6;2004;0;"PDC";.53;"PLACILLA";2005;4
"Placilla";6;2008;0;"IND";.53;"PLACILLA";2009;1
"Placilla";6;2008;0;"IND";.53;"PLACILLA";2010;2
"Placilla";6;2008;0;"IND";.53;"PLACILLA";2011;3
"Placilla";6;2012;0;"IND";.5;"PLACILLA";2012;1
"Portezuelo";8;2004;0;"PDC";.56;"PORTEZUELO";2007;1
"Portezuelo";8;2004;0;"PDC";.56;"PORTEZUELO";2006;2
"Portezuelo";8;2004;0;"PDC";.56;"PORTEZUELO";2005;3
"Portezuelo";8;2004;0;"PDC";.56;"PORTEZUELO";2008;4
"Portezuelo";8;2008;0;"DC";.51;"PORTEZUELO";2009;1
"Portezuelo";8;2008;0;"DC";.51;"PORTEZUELO";2010;2
"Portezuelo";8;2008;0;"DC";.51;"PORTEZUELO";2011;3
"Portezuelo";8;2012;0;"RN";.56;"PORTEZUELO";2012;1
"Porvenir";12;2004;1;"PS";.54;"PORVENIR";2008;1
"Porvenir";12;2004;1;"PS";.54;"PORVENIR";2006;2
"Porvenir";12;2004;1;"PS";.54;"PORVENIR";2005;3
"Porvenir";12;2004;1;"PS";.54;"PORVENIR";2007;4
"Porvenir";12;2008;0;"UDI";.44;"PORVENIR";2009;1
"Porvenir";12;2008;0;"UDI";.44;"PORVENIR";2010;2
"Porvenir";12;2008;0;"UDI";.44;"PORVENIR";2011;3
"Porvenir";12;2012;1;"IND";.71;"PORVENIR";2012;1
"Pozo Almonte";1;2004;0;"RN";.55;"POZO ALMONTE";2007;1
"Pozo Almonte";1;2004;0;"RN";.55;"POZO ALMONTE";2005;2
"Pozo Almonte";1;2004;0;"RN";.55;"POZO ALMONTE";2006;3
"Pozo Almonte";1;2004;0;"RN";.55;"POZO ALMONTE";2008;4
"Pozo Almonte";1;2008;0;"RN";.55;"POZO ALMONTE";2009;1
"Pozo Almonte";1;2008;0;"RN";.55;"POZO ALMONTE";2010;2
"Pozo Almonte";1;2008;0;"RN";.55;"POZO ALMONTE";2011;3
"Pozo Almonte";1;2012;0;"IND";.32;"POZO ALMONTE";2012;1
"Primavera";12;2004;0;"UDI";1;"PRIMAVERA";2005;1
"Primavera";12;2004;0;"UDI";1;"PRIMAVERA";2006;2
"Primavera";12;2004;0;"UDI";1;"PRIMAVERA";2008;3
"Primavera";12;2004;0;"UDI";1;"PRIMAVERA";2007;4
"Primavera";12;2008;0;"UDI";.54;"PRIMAVERA";2009;1
"Primavera";12;2008;0;"UDI";.54;"PRIMAVERA";2010;2
"Primavera";12;2008;0;"UDI";.54;"PRIMAVERA";2011;3
"Primavera";12;2012;0;"IND";.57;"PRIMAVERA";2012;1
"Providencia";13;2004;0;"UDI";.61;"PROVIDENCIA";2008;1
"Providencia";13;2004;0;"UDI";.61;"PROVIDENCIA";2006;2
"Providencia";13;2004;0;"UDI";.61;"PROVIDENCIA";2005;3
"Providencia";13;2004;0;"UDI";.61;"PROVIDENCIA";2007;4
"Providencia";13;2008;0;"UDI";.64;"PROVIDENCIA";2009;1
"Providencia";13;2008;0;"UDI";.64;"PROVIDENCIA";2010;2
"Providencia";13;2008;0;"UDI";.64;"PROVIDENCIA";2011;3
"Providencia";13;2012;1;"IND";.56;"PROVIDENCIA";2012;1
"Puchuncaví";5;2004;0;"IND";.4;"PUCHUNCAVI";2007;1
"Puchuncaví";5;2004;0;"IND";.4;"PUCHUNCAVI";2006;2
"Puchuncaví";5;2004;0;"IND";.4;"PUCHUNCAVI";2008;3
"Puchuncaví";5;2004;0;"IND";.4;"PUCHUNCAVI";2005;4
"Puchuncaví";5;2008;0;"IND";.36;"PUCHUNCAVI";2009;1
"Puchuncaví";5;2008;0;"IND";.36;"PUCHUNCAVI";2010;2
"Puchuncaví";5;2008;0;"IND";.36;"PUCHUNCAVI";2011;3
"Puchuncaví";5;2012;0;"IND";.59;"PUCHUNCAVI";2012;1
"Pucón";9;2004;0;"RN";.43;"PUCON";2005;1
"Pucón";9;2004;0;"RN";.43;"PUCON";2006;2
"Pucón";9;2004;0;"RN";.43;"PUCON";2008;3
"Pucón";9;2004;0;"RN";.43;"PUCON";2007;4
"Pucón";9;2008;1;"PPD";.44;"PUCON";2009;1
"Pucón";9;2008;1;"PPD";.44;"PUCON";2010;2
"Pucón";9;2008;1;"PPD";.44;"PUCON";2011;3
"Pucón";9;2012;0;"RN";.61;"PUCON";2012;1
"Pudahuel";13;2004;0;"PS";.67;"PUDAHUEL";2008;1
"Pudahuel";13;2004;0;"PS";.67;"PUDAHUEL";2006;2
"Pudahuel";13;2004;0;"PS";.67;"PUDAHUEL";2007;3
"Pudahuel";13;2004;0;"PS";.67;"PUDAHUEL";2005;4
"Pudahuel";13;2008;0;"PS";.66;"PUDAHUEL";2009;1
"Pudahuel";13;2008;0;"PS";.66;"PUDAHUEL";2010;2
"Pudahuel";13;2008;0;"PS";.66;"PUDAHUEL";2011;3
"Pudahuel";13;2012;0;"PS";.64;"PUDAHUEL";2012;1
"Puente Alto";13;2004;0;"RN";.6;"PUENTE ALTO";2005;1
"Puente Alto";13;2004;0;"RN";.6;"PUENTE ALTO";2006;2
"Puente Alto";13;2004;0;"RN";.6;"PUENTE ALTO";2008;3
"Puente Alto";13;2004;0;"RN";.6;"PUENTE ALTO";2007;4
"Puente Alto";13;2008;0;"RN";.7;"PUENTE ALTO";2009;1
"Puente Alto";13;2008;0;"RN";.7;"PUENTE ALTO";2010;2
"Puente Alto";13;2008;0;"RN";.7;"PUENTE ALTO";2011;3
"Puente Alto";13;2012;0;"RN";.54;"PUENTE ALTO";2012;1
"Puerto Montt";10;2004;0;"PS";.69;"PUERTO MONTT";2007;1
"Puerto Montt";10;2004;0;"PS";.69;"PUERTO MONTT";2008;2
"Puerto Montt";10;2004;0;"PS";.69;"PUERTO MONTT";2006;3
"Puerto Montt";10;2004;0;"PS";.69;"PUERTO MONTT";2005;4
"Puerto Montt";10;2008;0;"PS";.64;"PUERTO MONTT";2009;1
"Puerto Montt";10;2008;0;"PS";.64;"PUERTO MONTT";2010;2
"Puerto Montt";10;2008;0;"PS";.64;"PUERTO MONTT";2011;3
"Puerto Montt";10;2012;0;"PS";.45;"PUERTO MONTT";2012;1
"Puerto Octay";10;2004;0;"PDC";.55;"PUERTO OCTAY";2008;1
"Puerto Octay";10;2004;0;"PDC";.55;"PUERTO OCTAY";2005;2
"Puerto Octay";10;2004;0;"PDC";.55;"PUERTO OCTAY";2007;3
"Puerto Octay";10;2004;0;"PDC";.55;"PUERTO OCTAY";2006;4
"Puerto Octay";10;2008;0;"DC";.7;"PUERTO OCTAY";2009;1
"Puerto Octay";10;2008;0;"DC";.7;"PUERTO OCTAY";2010;2
"Puerto Octay";10;2008;0;"DC";.7;"PUERTO OCTAY";2011;3
"Puerto Octay";10;2012;0;"DC";.53;"PUERTO OCTAY";2012;1
"Puerto Varas";10;2004;0;"UDI";.44;"PUERTO VARAS";2008;1
"Puerto Varas";10;2004;0;"UDI";.44;"PUERTO VARAS";2006;2
"Puerto Varas";10;2004;0;"UDI";.44;"PUERTO VARAS";2005;3
"Puerto Varas";10;2004;0;"UDI";.44;"PUERTO VARAS";2007;4
"Puerto Varas";10;2008;0;"UDI";.63;"PUERTO VARAS";2009;1
"Puerto Varas";10;2008;0;"UDI";.63;"PUERTO VARAS";2010;2
"Puerto Varas";10;2008;0;"UDI";.63;"PUERTO VARAS";2011;3
"Puerto Varas";10;2012;0;"PS";.55;"PUERTO VARAS";2012;1
"Pumanque";6;2004;0;"IND";.57;"PUMANQUE";2008;1
"Pumanque";6;2004;0;"IND";.57;"PUMANQUE";2007;2
"Pumanque";6;2004;0;"IND";.57;"PUMANQUE";2005;3
"Pumanque";6;2004;0;"IND";.57;"PUMANQUE";2006;4
"Pumanque";6;2008;0;"IND";.46;"PUMANQUE";2009;1
"Pumanque";6;2008;0;"IND";.46;"PUMANQUE";2010;2
"Pumanque";6;2008;0;"IND";.46;"PUMANQUE";2011;3
"Pumanque";6;2012;0;"RN";.52;"PUMANQUE";2012;1
"Punitaqui";4;2004;0;"PPD";.65;"PUNITAQUI";2005;1
"Punitaqui";4;2004;0;"PPD";.65;"PUNITAQUI";2007;2
"Punitaqui";4;2004;0;"PPD";.65;"PUNITAQUI";2006;3
"Punitaqui";4;2004;0;"PPD";.65;"PUNITAQUI";2008;4
"Punitaqui";4;2008;1;"PRI";.41;"PUNITAQUI";2009;1
"Punitaqui";4;2008;1;"PRI";.41;"PUNITAQUI";2010;2
"Punitaqui";4;2008;1;"PRI";.41;"PUNITAQUI";2011;3
"Punitaqui";4;2012;0;"IND";.58;"PUNITAQUI";2012;1
"Punta Arenas";12;2004;0;"PDC";.4;"PUNTA ARENAS";2008;1
"Punta Arenas";12;2004;0;"PDC";.4;"PUNTA ARENAS";2005;2
"Punta Arenas";12;2004;0;"PDC";.4;"PUNTA ARENAS";2006;3
"Punta Arenas";12;2004;0;"PDC";.4;"PUNTA ARENAS";2007;4
"Punta Arenas";12;2008;1;"IND";.55;"PUNTA ARENAS";2009;1
"Punta Arenas";12;2008;1;"IND";.55;"PUNTA ARENAS";2010;2
"Punta Arenas";12;2008;1;"IND";.55;"PUNTA ARENAS";2011;3
"Punta Arenas";12;2012;0;"IND";.53;"PUNTA ARENAS";2012;1
"Puqueldón";10;2004;0;"PRSD";.62;"PUQUELDON";2006;1
"Puqueldón";10;2004;0;"PRSD";.62;"PUQUELDON";2008;2
"Puqueldón";10;2004;0;"PRSD";.62;"PUQUELDON";2005;3
"Puqueldón";10;2004;0;"PRSD";.62;"PUQUELDON";2007;4
"Puqueldón";10;2008;0;"IND";.59;"PUQUELDON";2009;1
"Puqueldón";10;2008;0;"IND";.59;"PUQUELDON";2010;2
"Puqueldón";10;2008;0;"IND";.59;"PUQUELDON";2011;3
"Puqueldón";10;2012;0;"IND";.54;"PUQUELDON";2012;1
"Purén";9;2004;0;"PDC";.56;"PUREN";2006;1
"Purén";9;2004;0;"PDC";.56;"PUREN";2007;2
"Purén";9;2004;0;"PDC";.56;"PUREN";2005;3
"Purén";9;2004;0;"PDC";.56;"PUREN";2008;4
"Purén";9;2008;0;"DC";.73;"PUREN";2009;1
"Purén";9;2008;0;"DC";.73;"PUREN";2010;2
"Purén";9;2008;0;"DC";.73;"PUREN";2011;3
"Purén";9;2012;0;"PPD";.37;"PUREN";2012;1
"Purranque";10;2004;0;"PS";.49;"PURRANQUE";2005;1
"Purranque";10;2004;0;"PS";.49;"PURRANQUE";2007;2
"Purranque";10;2004;0;"PS";.49;"PURRANQUE";2006;3
"Purranque";10;2004;0;"PS";.49;"PURRANQUE";2008;4
"Purranque";10;2008;0;"PS";.41;"PURRANQUE";2009;1
"Purranque";10;2008;0;"PS";.41;"PURRANQUE";2010;2
"Purranque";10;2008;0;"PS";.41;"PURRANQUE";2011;3
"Purranque";10;2012;0;"PS";.43;"PURRANQUE";2012;1
"Putaendo";5;2004;0;"RN";.43;"PUTAENDO";2006;1
"Putaendo";5;2004;0;"RN";.43;"PUTAENDO";2007;2
"Putaendo";5;2004;0;"RN";.43;"PUTAENDO";2008;3
"Putaendo";5;2004;0;"RN";.43;"PUTAENDO";2005;4
"Putaendo";5;2008;0;"PS";.52;"PUTAENDO";2009;1
"Putaendo";5;2008;0;"PS";.52;"PUTAENDO";2010;2
"Putaendo";5;2008;0;"PS";.52;"PUTAENDO";2011;3
"Putaendo";5;2012;0;"PS";.7;"PUTAENDO";2012;1
"Putre";1;2004;0;"UDI";.52;"PUTRE";2005;1
"Putre";1;2004;0;"UDI";.52;"PUTRE";2007;2
"Putre";1;2004;0;"UDI";.52;"PUTRE";2006;3
"Putre";1;2004;0;"UDI";.52;"PUTRE";2008;4
"Putre";1;2008;0;"PPD";.46;"PUTRE";2009;1
"Putre";1;2008;0;"PPD";.46;"PUTRE";2010;2
"Putre";1;2008;0;"PPD";.46;"PUTRE";2011;3
"Putre";1;2012;0;"PPD";.56;"PUTRE";2012;1
"Puyehue";10;2004;1;"UDI";.6;"PUYEHUE";2006;1
"Puyehue";10;2004;1;"UDI";.6;"PUYEHUE";2007;2
"Puyehue";10;2004;1;"UDI";.6;"PUYEHUE";2008;3
"Puyehue";10;2004;1;"UDI";.6;"PUYEHUE";2005;4
"Puyehue";10;2008;1;"UDI";.43;"PUYEHUE";2009;1
"Puyehue";10;2008;1;"UDI";.43;"PUYEHUE";2010;2
"Puyehue";10;2008;1;"UDI";.43;"PUYEHUE";2011;3
"Puyehue";10;2012;0;"DC";.6;"PUYEHUE";2012;1
"Queilén";10;2004;0;"PDC";.78;"QUEILEN";2008;1
"Queilén";10;2004;0;"PDC";.78;"QUEILEN";2006;2
"Queilén";10;2004;0;"PDC";.78;"QUEILEN";2005;3
"Queilén";10;2004;0;"PDC";.78;"QUEILEN";2007;4
"Queilén";10;2008;0;"DC";.86;"QUEILEN";2009;1
"Queilén";10;2008;0;"DC";.86;"QUEILEN";2010;2
"Queilén";10;2008;0;"DC";.86;"QUEILEN";2011;3
"Queilén";10;2012;0;"UDI";.44;"QUEILEN";2012;1
"Quellón";10;2004;0;"PDC";.55;"QUELLON";2008;1
"Quellón";10;2004;0;"PDC";.55;"QUELLON";2005;2
"Quellón";10;2004;0;"PDC";.55;"QUELLON";2006;3
"Quellón";10;2004;0;"PDC";.55;"QUELLON";2007;4
"Quellón";10;2008;0;"RN";.57;"QUELLON";2009;1
"Quellón";10;2008;0;"RN";.57;"QUELLON";2010;2
"Quellón";10;2008;0;"RN";.57;"QUELLON";2011;3
"Quellón";10;2012;0;"DC";.47;"QUELLON";2012;1
"Quemchi";10;2004;0;"IND";.36;"QUEMCHI";2005;1
"Quemchi";10;2004;0;"IND";.36;"QUEMCHI";2007;2
"Quemchi";10;2004;0;"IND";.36;"QUEMCHI";2006;3
"Quemchi";10;2004;0;"IND";.36;"QUEMCHI";2008;4
"Quemchi";10;2008;0;"IND";.57;"QUEMCHI";2009;1
"Quemchi";10;2008;0;"IND";.57;"QUEMCHI";2010;2
"Quemchi";10;2008;0;"IND";.57;"QUEMCHI";2011;3
"Quemchi";10;2012;0;"IND";.49;"QUEMCHI";2012;1
"Quilaco";8;2004;0;"PRSD";.62;"QUILACO";2008;1
"Quilaco";8;2004;0;"PRSD";.62;"QUILACO";2006;2
"Quilaco";8;2004;0;"PRSD";.62;"QUILACO";2005;3
"Quilaco";8;2004;0;"PRSD";.62;"QUILACO";2007;4
"Quilaco";8;2008;0;"PRSD";.36;"QUILACO";2009;1
"Quilaco";8;2008;0;"PRSD";.36;"QUILACO";2010;2
"Quilaco";8;2008;0;"PRSD";.36;"QUILACO";2011;3
"Quilaco";8;2012;0;"IND";.4;"QUILACO";2012;1
"Quilicura";13;2004;1;"PDC";.54;"QUILICURA";2005;1
"Quilicura";13;2004;1;"PDC";.54;"QUILICURA";2007;2
"Quilicura";13;2004;1;"PDC";.54;"QUILICURA";2006;3
"Quilicura";13;2004;1;"PDC";.54;"QUILICURA";2008;4
"Quilicura";13;2008;0;"IND";.45;"QUILICURA";2009;1
"Quilicura";13;2008;0;"IND";.45;"QUILICURA";2010;2
"Quilicura";13;2008;0;"IND";.45;"QUILICURA";2011;3
"Quilicura";13;2012;0;"IND";.64;"QUILICURA";2012;1
"Quilleco";8;2004;0;"PDC";.54;"QUILLECO";2007;1
"Quilleco";8;2004;0;"PDC";.54;"QUILLECO";2008;2
"Quilleco";8;2004;0;"PDC";.54;"QUILLECO";2006;3
"Quilleco";8;2004;0;"PDC";.54;"QUILLECO";2005;4
"Quilleco";8;2008;0;"IND";.31;"QUILLECO";2009;1
"Quilleco";8;2008;0;"IND";.31;"QUILLECO";2010;2
"Quilleco";8;2008;0;"IND";.31;"QUILLECO";2011;3
"Quilleco";8;2012;0;"IND";.41;"QUILLECO";2012;1
"Quillón";8;2004;0;"PDC";.56;"QUILLON";2005;1
"Quillón";8;2004;0;"PDC";.56;"QUILLON";2007;2
"Quillón";8;2004;0;"PDC";.56;"QUILLON";2006;3
"Quillón";8;2004;0;"PDC";.56;"QUILLON";2008;4
"Quillón";8;2008;0;"DC";.53;"QUILLON";2009;1
"Quillón";8;2008;0;"DC";.53;"QUILLON";2010;2
"Quillón";8;2008;0;"DC";.53;"QUILLON";2011;3
"Quillón";8;2012;0;"RN";.53;"QUILLON";2012;1
"Quillota";5;2004;0;"PDC";.56;"QUILLOTA";2005;1
"Quillota";5;2004;0;"PDC";.56;"QUILLOTA";2007;2
"Quillota";5;2004;0;"PDC";.56;"QUILLOTA";2008;3
"Quillota";5;2004;0;"PDC";.56;"QUILLOTA";2006;4
"Quillota";5;2008;0;"DC";.52;"QUILLOTA";2009;1
"Quillota";5;2008;0;"DC";.52;"QUILLOTA";2010;2
"Quillota";5;2008;0;"DC";.52;"QUILLOTA";2011;3
"Quillota";5;2012;0;"DC";.7;"QUILLOTA";2012;1
"Quilpué";5;2004;0;"PS";.45;"QUILPUE";2008;1
"Quilpué";5;2004;0;"PS";.45;"QUILPUE";2007;2
"Quilpué";5;2004;0;"PS";.45;"QUILPUE";2005;3
"Quilpué";5;2004;0;"PS";.45;"QUILPUE";2006;4
"Quilpué";5;2008;0;"PS";.5;"QUILPUE";2009;1
"Quilpué";5;2008;0;"PS";.5;"QUILPUE";2010;2
"Quilpué";5;2008;0;"PS";.5;"QUILPUE";2011;3
"Quilpué";5;2012;0;"PS";.63;"QUILPUE";2012;1
"Quinchao";10;2004;0;"IND";.58;"QUINCHAO";2005;1
"Quinchao";10;2004;0;"IND";.58;"QUINCHAO";2006;2
"Quinchao";10;2004;0;"IND";.58;"QUINCHAO";2008;3
"Quinchao";10;2004;0;"IND";.58;"QUINCHAO";2007;4
"Quinchao";10;2008;0;"IND";.55;"QUINCHAO";2009;1
"Quinchao";10;2008;0;"IND";.55;"QUINCHAO";2010;2
"Quinchao";10;2008;0;"IND";.55;"QUINCHAO";2011;3
"Quinchao";10;2012;0;"IND";.67;"QUINCHAO";2012;1
"Quinta de Tilcoco";6;2004;0;"PPD";.62;"QUINTA DE TILCOCO";2007;1
"Quinta de Tilcoco";6;2004;0;"PPD";.62;"QUINTA DE TILCOCO";2008;2
"Quinta de Tilcoco";6;2004;0;"PPD";.62;"QUINTA DE TILCOCO";2006;3
"Quinta de Tilcoco";6;2004;0;"PPD";.62;"QUINTA DE TILCOCO";2005;4
"Quinta de Tilcoco";6;2008;1;"PPD";.59;"QUINTA DE TILCOCO";2009;1
"Quinta de Tilcoco";6;2008;1;"PPD";.59;"QUINTA DE TILCOCO";2010;2
"Quinta de Tilcoco";6;2008;1;"PPD";.59;"QUINTA DE TILCOCO";2011;3
"Quinta de Tilcoco";6;2012;0;"PPD";.64;"QUINTA DE TILCOCO";2012;1
"Quinta Normal";13;2004;0;"PDC";.56;"QUINTA NORMAL";2008;1
"Quinta Normal";13;2004;0;"PDC";.56;"QUINTA NORMAL";2006;2
"Quinta Normal";13;2004;0;"PDC";.56;"QUINTA NORMAL";2007;3
"Quinta Normal";13;2004;0;"PDC";.56;"QUINTA NORMAL";2005;4
"Quinta Normal";13;2008;0;"DC";.46;"QUINTA NORMAL";2009;1
"Quinta Normal";13;2008;0;"DC";.46;"QUINTA NORMAL";2010;2
"Quinta Normal";13;2008;0;"DC";.46;"QUINTA NORMAL";2011;3
"Quinta Normal";13;2012;1;"DC";.34;"QUINTA NORMAL";2012;1
"Quintero";5;2004;0;"IND";.47;"QUINTERO";2008;1
"Quintero";5;2004;0;"IND";.47;"QUINTERO";2006;2
"Quintero";5;2004;0;"IND";.47;"QUINTERO";2005;3
"Quintero";5;2004;0;"IND";.47;"QUINTERO";2007;4
"Quintero";5;2008;0;"IND";.35;"QUINTERO";2009;1
"Quintero";5;2008;0;"IND";.35;"QUINTERO";2010;2
"Quintero";5;2008;0;"IND";.35;"QUINTERO";2011;3
"Quintero";5;2012;0;"IND";.43;"QUINTERO";2012;1
"Quirihue";8;2004;0;"IND";.53;"QUIRIHUE";2005;1
"Quirihue";8;2004;0;"IND";.53;"QUIRIHUE";2008;2
"Quirihue";8;2004;0;"IND";.53;"QUIRIHUE";2007;3
"Quirihue";8;2004;0;"IND";.53;"QUIRIHUE";2006;4
"Quirihue";8;2008;0;"PRSD";.55;"QUIRIHUE";2009;1
"Quirihue";8;2008;0;"PRSD";.55;"QUIRIHUE";2010;2
"Quirihue";8;2008;0;"PRSD";.55;"QUIRIHUE";2011;3
"Quirihue";8;2012;0;"PRSD";.48;"QUIRIHUE";2012;1
"Rancagua";6;2004;0;"PDC";.44;"RANCAGUA";2007;1
"Rancagua";6;2004;0;"PDC";.44;"RANCAGUA";2005;2
"Rancagua";6;2004;0;"PDC";.44;"RANCAGUA";2008;3
"Rancagua";6;2004;0;"PDC";.44;"RANCAGUA";2006;4
"Rancagua";6;2008;0;"UDI";.44;"RANCAGUA";2009;1
"Rancagua";6;2008;0;"UDI";.44;"RANCAGUA";2010;2
"Rancagua";6;2008;0;"UDI";.44;"RANCAGUA";2011;3
"Rancagua";6;2012;0;"UDI";.7;"RANCAGUA";2012;1
"Ránquil";8;2004;0;"PDC";.6;"RANQUIL";2006;1
"Ránquil";8;2004;0;"PDC";.6;"RANQUIL";2007;2
"Ránquil";8;2004;0;"PDC";.6;"RANQUIL";2005;3
"Ránquil";8;2004;0;"PDC";.6;"RANQUIL";2008;4
