codigo;municipio;educasistencia;educretirobasica;educretiromedia;educmatricula;year;saludtotal;saludpersonal;saludpersporcentaje;saludfunc;saludfuncporcentaje;saludinversion;saludinvporcentaje;saludcapacit;saludcapacitporcentaje;saludtotalpc;eductotal;educnacional;educsubvencion;educmineduc;educmunic;educmunicporcentaje;educmuncipgastoporcentaje;mujeresindigente;mujerespobreza;mujeresfuncionarias;mujeresfuncprofes;mujeresdirectivo;pobreza;dom_comuna;urb;rur;dens;region;condom;usingcont
10203;"CHONCHI";82.59;1.18;3.51;2435;2012;1429959;1115899;78.04;289831;20.27;0;0;2380;.21;"110";3706188;3525802;2913298;78.61;180386;4.87;4.21;65.43;87.51;40.63;7.69;23.08;7.885714;"CHONCHI";40.92;59.08;"11.16";10;.6139017;.8805851
10108;"MAULLÍN";86.29;.72;6.17;2364;2012;799631;598917;74.9;171848;21.49;9666;1.21;385;.06;"62";3611290;3447609;2465246;68.26;163681;4.53;6.92;85.76;95.3;40;22.22;5.56;11.02571;"MAULLIN";45.75;54.25;"15.44";10;.6139017;.8805851
10209;"QUEMCHI";83.81;.18;5.56;1316;2012;949093;737719;77.73;176702;18.62;0;0;848;.11;"102";2310949;2150949;1520216;65.78;160000;6.92;5.98;69.68;88.95;43.33;7.69;15.38;6.2;"QUEMCHI";30.37;69.63;"21.04";10;.6139017;.8805851
10107;"LLANQUIHUE";83.19;.63;9.77;2308;2012;818865;686765;83.87;126439;15.44;0;0;436;.06;"51";2501080;2427880;1957085;78.25;73200;2.93;3.62;72.18;90.45;25.64;20;10;13.71429;"LLANQUIHUE";82.89;17.11;"44.04";10;.6139017;.8805851
10403;"HUALAIHUÉ";83.78;1.07;1.83;1942;2012;99;99;99;99;99;99;99;99;99;"99";3057690;2799441;2043457;66.83;258249;8.45;10.13;70.6;87.91;31.58;0;0;7.602857;"HUALAIHUE";61.74;38.26;"3.01";10;.6139017;.8805851
10301;"OSORNO";81.48;.36;2.77;14710;2012;8555277;6577349;76.88;1727764;20.2;64695;.76;55562;.84;"60";1.87e+07;1.85e+07;1.13e+07;60.73;185250;.99;.93;66.81;86.41;35.96;22.86;3.81;18.95143;"OSORNO";88.78;11.22;"174.01";10;.6139017;.8805851
10204;"CURACO DE VÉLEZ";85.09;1.03;2.73;912;2012;287486;236691;82.33;33791;11.75;651;.23;213;.09;"102";2037194;1775519;1398045;68.63;261675;12.84;12.15;60.05;86.52;47.06;0;12.5;4.36;"CURACO DE VELEZ";0;100;"50.4";10;.6139017;.8805851
10106;"LOS MUERMOS";82.58;.44;4.06;2325;2012;1069966;863222;80.68;204777;19.14;0;0;516;.06;"64";3438934;3369934;2134453;62.07;69000;2.01;2.65;78.96;93.77;30;8.33;25;11.51143;"LOS MUERMOS";48.25;51.75;"13.04";10;.6139017;.8805851
10101;"PUERTO MONTT";83.12;.73;2.93;25279;2012;9700928;7293094;75.18;1842853;19;4206;.04;28770;.39;"52";2.88e+07;2.84e+07;1.75e+07;60.76;381130;1.33;1.5;68.03;86.9;42.37;19.12;6.62;11.7;"PUERTO MONTT";86.85;13.15;"148.8";10;.6139017;.8805851
10102;"CALBUCO";88.32;.69;5.67;4829;2012;2041745;1617990;79.25;385996;18.91;5660;.28;1937;.12;"67";8029865;7928565;5912242;73.63;101300;1.26;2.4;72.97;90.09;42.86;22.22;14.81;10.62571;"CALBUCO";34.22;65.78;"60.73";10;.6139017;.8805851
11303;"TORTEL";90.11;0;0;91;2006;99;99;99;99;99;99;99;99;99;"99";154101;107601;99762;64.74;46500;30.18;6.2;45.275;64.71;59.8725;10;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.3986638;.6591479
11401;"CHILE CHICO";87.05;2.49;5.9;1143;2006;99;99;99;99;99;99;99;99;99;"99";570423;570423;465405;81.59;0;0;0;58.775;79.49834;35.498;15.36;0;5.294286;"CHILE CHICO";71.37;28.63;"Sin dato oficial";11;.3986638;.6591479
11302;"O´HIGGINS";88.1;1.54;0;84;2006;99;99;99;99;99;99;99;99;99;"99";121569;96569;86041;70.78;25000;20.56;5.96;50.99166;74.47;40.96;6.666;10;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.3986638;.6591479
11102;"LAGO VERDE";89.21;.77;0;139;2006;99;99;99;99;99;99;99;99;99;"99";278766;210001;182884;65.6;68765;24.67;12.49;62.62;78.39333;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.3986638;.6591479
11301;"COCHRANE";90.45;1.74;6.49;754;2006;99;99;99;99;99;99;99;99;99;"99";835356;834356;766354;91.74;1000;.12;.17;66.205;83.455;26.214;0;10;11.58;"COCHRANE";79.68;20.32;"Sin dato oficial";11;.3986638;.6591479
11203;"GUAITECAS";93.92;1.23;0;296;2006;99;99;99;99;99;99;99;99;99;"99";281035;281035;271988;96.78;0;0;0;63.42667;88.50833;29.9225;0;45.2375;12.34;"GUAITECAS";95.95;4.05;"Sin dato oficial";11;.3986638;.6591479
11402;"RÍO IBÁÑEZ";92.84;.6;0;349;2006;99;99;99;99;99;99;99;99;99;"99";526425;480925;440891;83.75;45500;8.64;4.62;63.005;81.52333;46.61;2.858;6.192;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.3986638;.6591479
11202;"CISNES";89.19;.91;12.32;1045;2006;99;99;99;99;99;99;99;99;99;"99";1114248;1054986;991094;88.95;59262;5.32;2.38;58.11833;77.77666;48.2025;10.795;15.5675;7.762857;"CISNES";48.91;51.09;"Sin dato oficial";11;.3986638;.6591479
11201;"AISÉN";87.65;1.68;11.08;3602;2006;99;99;99;99;99;99;99;99;99;"99";3297282;3244761;2872240;87.11;52521;1.59;2.7;57.63833;77.06333;39.762;5.3;15.028;10.44;"AISEN";89.9;10.1;"Sin dato oficial";11;.3986638;.6591479
11101;"COIHAIQUE";92.75;1.36;3.03;4965;2006;99;99;99;99;99;99;99;99;99;"99";5081952;4623226;4454700;87.66;458726;9.03;10.69;65.325;82.64833;46.3;21.07;9.314;13.35143;"COIHAIQUE";90.9;9.1;"Sin dato oficial";11;.3986638;.6591479
11401;"CHILE CHICO";87.01;2.13;10.3;1116;2007;99;99;99;99;99;99;99;99;99;"99";1026222;1026222;815793;79.49;0;0;0;52.92;69.85;35.498;15.36;0;5.294286;"CHILE CHICO";71.53;28.47;"Sin dato oficial";11;.4517293;.6908208
11201;"AISÉN";85.91;1.92;10.98;3329;2007;99;99;99;99;99;99;99;99;99;"99";3222626;3105889;2815830;87.38;116737;3.62;4.63;55.42;73.21;39.762;5.3;15.028;10.44;"AISEN";90.18;9.82;"Sin dato oficial";11;.4517293;.6908208
11303;"TORTEL";92.94;1.19;0;85;2007;99;99;99;99;99;99;99;99;99;"99";173600;123600;117606;67.75;50000;28.8;6.02;51.72;62.07;59.8725;10;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.4517293;.6908208
11202;"CISNES";88.53;1.08;7.84;1003;2007;99;99;99;99;99;99;99;99;99;"99";1183415;1073755;1009692;85.32;109660;9.27;5.42;63.7;82.56;48.2025;10.795;15.5675;7.762857;"CISNES";49.91;50.09;"Sin dato oficial";11;.4517293;.6908208
11301;"COCHRANE";89.43;1.42;8.29;757;2007;99;99;99;99;99;99;99;99;99;"99";886788;886788;801296;90.36;0;0;0;66.8;83.6;26.214;0;10;11.58;"COCHRANE";80;20;"Sin dato oficial";11;.4517293;.6908208
11102;"LAGO VERDE";88.6;0;0;114;2007;99;99;99;99;99;99;99;99;99;"99";325136;254865;234501;72.12;70271;21.61;12.14;70.21;79.79;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.4517293;.6908208
11101;"COIHAIQUE";92.76;1.29;3.76;4890;2007;99;99;99;99;99;99;99;99;99;"99";5343018;4930273;4673142;87.46;412745;7.72;7.04;61.44;78.29;46.3;21.07;9.314;13.35143;"COIHAIQUE";91.14;8.86;"Sin dato oficial";11;.4517293;.6908208
11203;"GUAITECAS";93.44;.78;0;320;2007;99;99;99;99;99;99;99;99;99;"99";312826;312826;306258;97.9;0;0;0;68.89;84.44;29.9225;0;45.2375;12.34;"GUAITECAS";96.4;3.6;"Sin dato oficial";11;.4517293;.6908208
11402;"RÍO IBÁÑEZ";93.37;.66;0;332;2007;99;99;99;99;99;99;99;99;99;"99";716952;596952;555840;77.53;120000;16.74;12.39;65.13;82.05;46.61;2.858;6.192;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.4517293;.6908208
11302;"O´HIGGINS";85.9;0;0;78;2007;99;99;99;99;99;99;99;99;99;"99";115432;77432;69284;60.02;38000;32.92;8.01;50;80.56;40.96;6.666;10;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.4517293;.6908208
11102;"LAGO VERDE";85.19;.95;0;108;2008;99;99;99;99;99;99;99;99;99;"";338858.8;273938.2;229170.2;67.706;64920.6;19.43;8.51;58.47;77.97;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.5047948;.7224936
11203;"GUAITECAS";90.21;.37;0;327;2008;99;99;99;99;99;99;99;99;99;"";415778.3;413278.3;381394.5;93.07;2500;.4166667;.23;66.67;94.74;58.33;0;14.29;12.34;"GUAITECAS";96.75;3.25;"Sin dato oficial";11;.5047948;.7224936
11303;"TORTEL";93.55;0;0;93;2008;99;99;99;99;99;99;99;99;99;"99";282450;275450;158993;56.29;7000;2.48;.79;37.93;55.17;62.5;40;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.5047948;.7224936
11101;"COIHAIQUE";89.58;.55;2.71;4644;2008;99;99;99;99;99;99;99;99;99;"99";6763406;6332615;5141662;76.02;430791;6.37;6.86;70.62;86.71;42.55;22.5;7.5;13.35143;"COIHAIQUE";91.31;8.69;"Sin dato oficial";11;.5047948;.7224936
11402;"RÍO IBÁÑEZ";89.97;.98;0;339;2008;99;99;99;99;99;99;99;99;99;"99";737342;712342;450774;61.13;25000;3.39;2.95;55.51;79.74;46.15;0;0;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.5047948;.7224936
11401;"CHILE CHICO";85.59;1.64;3.7;1027;2008;99;99;99;99;99;99;99;99;99;"99";1371505;1371505;0;0;0;0;0;53.07;75.43;38.89;14.29;0;5.294286;"CHILE CHICO";71.67;28.33;"Sin dato oficial";11;.5047948;.7224936
11301;"COCHRANE";87.28;.86;6.7;747;2008;99;99;99;99;99;99;99;99;99;"99";944066;943817;914158;96.83;249;.03;.03;68.01;84.85;26.67;0;0;11.58;"COCHRANE";80.21;19.79;"Sin dato oficial";11;.5047948;.7224936
11302;"O´HIGGINS";79.78;0;0;89;2008;99;99;99;99;99;99;99;99;99;"99";295958;216858;101774;34.39;79100;26.73;12.02;53.66;80.49;30;33.33;0;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.5047948;.7224936
11201;"AISÉN";85.65;1.12;10.17;3142;2008;99;99;99;99;99;99;99;99;99;"";4090565;3973734;3388021;82.83;116831;2.86;3.51;56.14;76.26;40.85;0;10.34;10.44;"AISEN";90.41;9.59;"Sin dato oficial";11;.5047948;.7224936
11202;"CISNES";86;2.34;7.32;1050;2008;99;99;99;99;99;99;99;99;99;"99";1489616;1466595;1237667;83.09;23021;1.55;1.23;59.17;80;40.74;0;9.09;7.762857;"CISNES";51;49;"Sin dato oficial";11;.5047948;.7224936
11401;"CHILE CHICO";86.07;2.27;3.66;1041;2009;99;99;99;99;99;99;99;99;99;"99";1414067;1414067;1148085;81.19;0;0;0;62.08;83.26;33.33;16.67;0;5.294286;"CHILE CHICO";71.74;28.26;"Sin dato oficial";11;.5196267;.7801709
11301;"COCHRANE";87.7;.44;5.56;750;2009;99;99;99;99;99;99;99;99;99;"99";1081482;1081482;1042251;96.37;0;0;0;67.87;83.78;21.43;0;0;11.58;"COCHRANE";80.47;19.53;"Sin dato oficial";11;.5196267;.7801709
11302;"O´HIGGINS";84.95;1.56;0;86;2009;99;99;99;99;99;99;99;99;99;"99";194894;194894;108669;55.76;0;0;0;58.54;78.05;42.86;0;0;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.5196267;.7801709
11202;"CISNES";87.33;1.92;11.76;1071;2009;99;99;99;99;99;99;99;99;99;"99";1826041;1794388;1471291;80.57;31653;1.73;1.74;61.73;79.2;48.2025;10.795;15.5675;7.762857;"CISNES";52.22;47.78;"Sin dato oficial";11;.5196267;.7801709
11402;"RÍO IBÁÑEZ";91.2;.35;0;306;2009;99;99;99;99;99;99;99;99;99;"99";830451;756575;469746;56.57;73876;8.9;6.43;68.48;83.66;47.37;0;0;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.5196267;.7801709
11201;"AISÉN";85.36;1.18;9.15;3145;2009;99;99;99;99;99;99;99;99;99;"99";4231845;4158268;3572690;84.42;73577;1.74;2.44;62.45;80.39;38.24;3.85;15.38;10.44;"AISEN";90.74;9.26;"Sin dato oficial";11;.5196267;.7801709
11303;"TORTEL";91.4;0;0;107;2009;99;99;99;99;99;99;99;99;99;"99";272537;243537;207208;76.03;29000;10.64;2.94;48.28;79.31;55.56;0;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.5196267;.7801709
11203;"GUAITECAS";90.77;0;0;328;2009;99;99;99;99;99;99;99;99;99;"99";306327;306327;292277;95.41;0;0;0;64.41;89.83;9.09;0;100;12.34;"GUAITECAS";97.28;2.72;"Sin dato oficial";11;.5196267;.7801709
11102;"LAGO VERDE";86.92;.93;0;110;2009;99;99;99;99;99;99;99;99;99;"";338858.8;273938.2;229170.2;67.706;64920.6;19.43;8.51;65.38;80.77;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.5196267;.7801709
11101;"COIHAIQUE";88.73;.64;1.8;4308;2009;99;99;99;99;99;99;99;99;99;"99";7073022;6501765;5331141;75.37;571257;8.08;8.68;75.92;88.87;46.88;22.22;6.67;13.35143;"COIHAIQUE";91.54;8.46;"Sin dato oficial";11;.5196267;.7801709
11402;"RÍO IBÁÑEZ";91.67;.36;0;300;2010;99;99;99;99;99;99;99;99;99;"Costo Fijo";837372;764372;511711;61.11;73000;8.72;6.56;64.54;82.47;46.67;14.29;0;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.5344587;.8378482
11201;"AISÉN";84.9;1.31;10.79;3092;2010;99;99;99;99;99;99;99;99;99;"99";4679362;4599362;3772376;80.62;80000;1.71;2.26;57.87;77.91;40.91;11.11;14.81;10.44;"AISEN";91.01;8.99;"Sin dato oficial";11;.5344587;.8378482
11202;"CISNES";86.29;2;7.32;1058;2010;99;99;99;99;99;99;99;99;99;"99";1751538;1707347;1519418;86.75;44191;2.52;1.79;59.29;78.08;52.38;18.18;18.18;7.762857;"CISNES";53.21;46.79;"Sin dato oficial";11;.5344587;.8378482
11101;"COIHAIQUE";89.77;.66;3;4009;2010;99;99;99;99;99;99;99;99;99;"99";6814846;6359751;5265084;77.26;455095;6.68;6.8;70.24;86.52;50;21.74;10.87;13.35143;"COIHAIQUE";91.73;8.27;"Sin dato oficial";11;.5344587;.8378482
11401;"CHILE CHICO";85.57;1.04;4.28;984;2010;99;99;99;99;99;99;99;99;99;"99";802412;802412;735186;91.62;0;0;0;61.95;83.86;31.58;16.67;0;5.294286;"CHILE CHICO";72.05;27.95;"Sin dato oficial";11;.5344587;.8378482
11102;"LAGO VERDE";88.5;.85;0;113;2010;99;99;99;99;99;99;99;99;99;"Costo Fijo";352968;304207;262363;74.33;48761;13.81;5.48;58.49;75.47;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.5344587;.8378482
11301;"COCHRANE";86.04;1.08;11.01;831;2010;99;99;99;99;99;99;99;99;99;"99";1206258;1205758;1133561;93.97;500;.04;.04;64.8;83.52;21.43;0;0;11.58;"COCHRANE";80.65;19.35;"Sin dato oficial";11;.5344587;.8378482
11303;"TORTEL";93.07;1.1;0;101;2010;99;99;99;99;99;99;99;99;99;"Costo Fijo";303644;262191;184963;60.91;41453;13.65;4.38;39.29;75;71.43;0;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.5344587;.8378482
11203;"GUAITECAS";92.81;.42;0;320;2010;99;99;99;99;99;99;99;99;99;"Costo Fijo";465697;465697;438807;94.23;0;0;0;63.93;91.8;25;0;33.33;12.34;"GUAITECAS";97.58;2.42;"Sin dato oficial";11;.5344587;.8378482
11302;"O´HIGGINS";86.81;4.05;0;91;2010;99;99;99;99;99;99;99;99;99;"Costo Fijo";342980;258907;145211;42.34;84073;24.51;9.68;50;70.45;50;0;25;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.5344587;.8378482
11101;"COIHAIQUE";89.39;.75;1.68;4161;2011;99;99;99;99;99;99;99;99;99;"99";7911440;6817079;5289633;66.86;1094361;13.83;16.44;55.21;75.64;45.92;22.22;11.11;13.35143;"COIHAIQUE";91.91;8.09;"Sin dato oficial";11;.5492907;.8955255
11202;"CISNES";86.77;1.47;5.26;1129;2011;99;99;99;99;99;99;99;99;99;"99";1990020;1929869;1504999;75.63;60151;3.02;2.62;49.28;70.93;47.06;25;25;7.762857;"CISNES";54.26;45.74;"Sin dato oficial";11;.5492907;.8955255
11201;"AISÉN";83.42;1.34;9.58;3573;2011;99;99;99;99;99;99;99;99;99;"99";4782389;4679389;3911402;81.79;103000;2.15;3.06;54.35;75.13;38.81;3.85;15.38;10.44;"AISEN";91.26;8.74;"Sin dato oficial";11;.5492907;.8955255
11303;"TORTEL";93.7;0;0;111;2011;99;99;99;99;99;99;99;99;99;"Costo Fijo";336516;269219;262414;77.98;67297;20;4.94;48.28;55.17;59.8725;10;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.5492907;.8955255
11301;"COCHRANE";85.56;3.9;8.1;874;2011;99;99;99;99;99;99;99;99;99;"99";1341288;1320701;1238827;92.36;20587;1.53;1.42;61.77;80;30.77;0;25;11.58;"COCHRANE";80.83;19.17;"Sin dato oficial";11;.5492907;.8955255
11402;"RÍO IBÁÑEZ";90.51;.7;0;350;2011;99;99;99;99;99;99;99;99;99;"Costo Fijo";886807;796807;507021;57.17;90000;10.15;6.12;60.92;79.69;50;0;14.29;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.5492907;.8955255
11203;"GUAITECAS";91.32;0;0;331;2011;99;99;99;99;99;99;99;99;99;"Costo Fijo";528708;528708;486846;92.08;0;0;0;55.41;86.49;27.27;0;33.33;12.34;"GUAITECAS";97.89;2.11;"Sin dato oficial";11;.5492907;.8955255
11302;"O´HIGGINS";86.64;0;0;108;2011;99;99;99;99;99;99;99;99;99;"Costo Fijo";314789;278789;163909;52.07;36000;11.44;3.16;43.75;68.75;44.44;0;25;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.5492907;.8955255
11102;"LAGO VERDE";90.85;1.9;0;118;2011;99;99;99;99;99;99;99;99;99;"Costo Fijo";363513;301793;238833;65.7;61720;16.98;5.43;59.62;76.92;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.5492907;.8955255
11401;"CHILE CHICO";84.04;2.72;5.91;1129;2011;99;99;99;99;99;99;99;99;99;"99";1528485;1528485;1368144;89.51;0;0;0;58.67;80.38;31.58;16.67;0;5.294286;"CHILE CHICO";72.21;27.79;"Sin dato oficial";11;.5492907;.8955255
11401;"CHILE CHICO";80.11;1.32;3.4;1081;2012;99;99;99;99;99;99;99;99;99;"99";1830193;1830193;1535416;83.89;0;0;0;63.96;84.21;42.11;12.5;0;5.294286;"CHILE CHICO";72.4;27.6;"Sin dato oficial";11;.5492907;.8955255
11402;"RÍO IBÁÑEZ";89.16;1.79;0;332;2012;99;99;99;99;99;99;99;99;99;"99";920842;874855;581633;63.16;45987;4.99;2.76;63.45;81.53;42.86;0;16.67;7.717143;"RIO IBAÑEZ";0;100;"Sin dato oficial";11;.5492907;.8955255
11301;"COCHRANE";81;1.61;9.44;858;2012;99;99;99;99;99;99;99;99;99;"99";1387642;1378142;1326143;95.57;9500;.68;.53;67.98;84.98;30.77;0;25;11.58;"COCHRANE";81.04;18.96;"Sin dato oficial";11;.5492907;.8955255
11302;"O´HIGGINS";75.63;0;0;119;2012;99;99;99;99;99;99;99;99;99;"99";345516;283859;185334;53.64;61657;17.84;4.72;50;68.52;37.5;0;0;10.54;"O'HIGGINS";0;100;"Sin dato oficial";11;.5492907;.8955255
11203;"GUAITECAS";68.65;0;0;386;2012;99;99;99;99;99;99;99;99;99;"99";600077;585077;492191;82.02;15000;2.5;1.38;61.25;83.75;29.9225;0;45.2375;12.34;"GUAITECAS";98.12;1.88;"Sin dato oficial";11;.5492907;.8955255
11201;"AISÉN";79.87;1.58;7.05;3323;2012;99;99;99;99;99;99;99;99;99;"99";6009940;5866315;4673319;77.76;143625;2.39;3.54;59.6;79.48;40;7.69;19.23;10.44;"AISEN";91.53;8.47;"Sin dato oficial";11;.5492907;.8955255
11102;"LAGO VERDE";85.58;1.9;0;104;2012;99;99;99;99;99;99;99;99;99;"99";373911;298825;227270;60.78;75086;20.08;7.01;63.55;79.44;54.55;16.67;0;10.54;"LAGO VERDE";0;100;"Sin dato oficial";11;.5492907;.8955255
11303;"TORTEL";84.96;0;0;113;2012;99;99;99;99;99;99;99;99;99;"99";370442;320542;248158;66.99;49900;13.47;3.11;46.15;61.54;50;0;0;14.72667;"TORTEL";0;100;"Sin dato oficial";11;.5492907;.8955255
11202;"CISNES";87.4;1.29;15.63;1008;2012;99;99;99;99;99;99;99;99;99;"99";2089423;2089423;1476010;70.64;0;0;0;55.54;75.89;52.63;0;10;7.762857;"CISNES";55.35;44.65;"Sin dato oficial";11;.5492907;.8955255
11101;"COIHAIQUE";80.75;.83;1.4;4026;2012;99;99;99;99;99;99;99;99;99;"99";8968748;7787000;5530946;61.67;1181748;13.18;15.19;58.52;79.86;46.15;16.67;10.42;13.35143;"COIHAIQUE";92.11;7.89;"Sin dato oficial";11;.5492907;.8955255
12402;"TORRES DEL PAINE";85.71;0;0;42;2006;51395;30691;59.72;19381;37.71;1323;2.57;0;0;"Costo Fijo";180891;91641;69848;38.61;89250;49.34;16.05;10.885;32.65167;49.8425;16.3125;4.1675;9.386666;"TORRES DEL PAINE";0;100;"Sin dato oficial";12;.4821942;.7687448
12401;"NATALES";91.23;.32;4.25;2873;2006;75883;15433;20.34;59213;78.03;1237;1.63;0;0;"Costo Fijo";2748077;2284190;2052878;74.7;463887;16.88;21.02;45.56167;70.24834;52.43;5.554;13.02;11.98857;"PUERTO NATALES";88.7;11.28;"Sin dato oficial";12;.4821942;.7687448
12102;"LAGUNA BLANCA";92;2.08;0;50;2006;48556;36331;74.82;12225;25.18;0;0;17;.05;"Costo Fijo";137547;68697;68697;49.94;68850;50.06;14.24;45.83333;75;40.458;0;13.932;11.23;"LAGUNA BLANCA";0;100;"Sin dato oficial";12;.4821942;.7687448
12302;"PRIMAVERA";91.67;1.19;0;96;2006;99;99;99;99;99;99;99;99;99;"99";160912;85912;31380;19.5;75000;46.61;13.7;29.105;53.07833;28.792;36.666;10;.78;"PRIMAVERA";0;99.87;"Sin dato oficial";12;.4821942;.7687448
12303;"TIMAUKEL";99;99;99;99;2006;44128;33189;75.21;10939;24.79;0;0;80;.24;"Costo Fijo";99;99;99;99;99;99;99;21.43;66.90334;52.708;19.428;16.572;13.62;"TIMAUKEL";0;100;"Sin dato oficial";12;.4821942;.7687448
12201;"CABO DE HORNOS";87.42;0;0;461;2006;21406;18543;86.63;2863;13.37;0;0;0;0;"Costo Fijo";484858;326008;318979;65.79;158850;32.76;20.22;41.595;64.265;20.006;0;0;3.534286;"CABO DE HORNOS";85.54;14.46;"Sin dato oficial";12;.4821942;.7687448
12104;"SAN GREGORIO";92.45;0;0;53;2006;53754;42972;79.94;10695;19.9;87;.16;169;.39;"Costo Fijo";143439;67663;59415;41.42;75776;52.83;16.52;14.37167;30.62167;41.054;2.5;29.38;1.32;"SAN GREGORIO";0;99.89;"Sin dato oficial";12;.4821942;.7687448
12101;"PUNTA ARENAS";89.17;.62;2.36;17033;2006;2366139;1614577;68.24;745463;31.51;6099;.26;0;0;"31";1.43e+07;1.31e+07;1.05e+07;73.51;1192100;8.32;12.36;40.395;64.26167;50.534;17.314;5.536;6.942857;"PUNTA ARENAS";97.11;2.89;"Sin dato oficial";12;.4821942;.7687448
12103;"RÍO VERDE";85.71;0;0;7;2006;44906;33762;75.18;10432;23.23;712;1.59;0;0;"Costo Fijo";19984;19984;17643;88.29;0;0;0;54.16667;76.66666;29.302;37.5;0;13.29333;"RIO VERDE";0;100;"Sin dato oficial";12;.4821942;.7687448
12301;"PORVENIR";93;.49;2.35;1071;2006;99;99;99;99;99;99;99;99;99;"99";949113;772750;722544;76.13;176363;18.58;19.39;44.22833;67.77167;26.534;8.396;22.124;6.842857;"PORVENIR";87.43;12.54;"Sin dato oficial";12;.4821942;.7687448
12301;"PORVENIR";93.16;.17;4.71;1082;2007;99;99;99;99;99;99;99;99;99;"99";1043838;828838;766086;73.39;215000;20.6;20.66;35.93;60.17;26.534;8.396;22.124;6.842857;"PORVENIR";87.39;12.61;"Sin dato oficial";12;.4826931;.7392161
12201;"CABO DE HORNOS";86.34;0;1.16;454;2007;30186;28087;93.05;2099;6.95;0;0;0;0;"Costo Fijo";560753;340453;330655;58.97;220300;39.29;21.97;31.11;64.44;20.006;0;0;3.534286;"CABO DE HORNOS";85.02;14.98;"Sin dato oficial";12;.4826931;.7392161
12401;"NATALES";89.78;.33;5.12;2721;2007;30726;15367;50.01;12757;41.52;2602;8.47;0;0;"Costo Fijo";2789089;2455463;2156128;77.31;333626;11.96;14.98;46.26;68.56;52.43;5.554;13.02;11.98857;"PUERTO NATALES";88.43;11.57;"Sin dato oficial";12;.4826931;.7392161
12101;"PUNTA ARENAS";90.11;.55;3.24;16463;2007;2937204;1846960;62.88;1086673;37;3571;.12;0;0;"38";1.55e+07;1.42e+07;1.12e+07;72.34;1322211;8.52;11.7;47.18;69.99;50.534;17.314;5.536;6.942857;"PUNTA ARENAS";97.21;2.79;"Sin dato oficial";12;.4826931;.7392161
12102;"LAGUNA BLANCA";95.65;0;0;46;2007;60315;43353;71.88;16809;27.87;153;.25;88;.2;"Costo Fijo";151250;70900;70900;46.88;80350;53.12;14.93;0;100;40.458;0;13.932;11.23;"LAGUNA BLANCA";0;100;"Sin dato oficial";12;.4826931;.7392161
12303;"TIMAUKEL";99;99;99;99;2007;50053;37183;74.29;12162;24.3;708;1.41;0;0;"Costo Fijo";99;99;99;99;99;99;99;0;0;52.708;19.428;16.572;13.62;"TIMAUKEL";0;100;"Sin dato oficial";12;.4826931;.7392161
12104;"SAN GREGORIO";89.8;0;0;49;2007;68431;54645;79.85;13555;19.81;231;.34;73;.13;"Costo Fijo";145242;86297;70380;48.46;58945;40.58;8.73;12.5;29.17;41.054;2.5;29.38;1.32;"SAN GREGORIO";0;100;"Sin dato oficial";12;.4826931;.7392161
12402;"TORRES DEL PAINE";92.59;6.25;0;27;2007;55151;34764;63.03;19720;35.76;667;1.21;0;0;"Costo Fijo";183381;77981;62465;34.06;105400;57.48;15.23;16.67;33.33;49.8425;16.3125;4.1675;9.386666;"TORRES DEL PAINE";0;100;"Sin dato oficial";12;.4826931;.7392161
12302;"PRIMAVERA";89.25;0;0;93;2007;99;99;99;99;99;99;99;99;99;"99";156909;84909;27705;17.66;72000;45.89;12.33;23.08;61.54;28.792;36.666;10;.78;"PRIMAVERA";0;100;"Sin dato oficial";12;.4826931;.7392161
12103;"RÍO VERDE";100;0;0;5;2007;50286;36220;72.03;13752;27.35;314;.62;0;0;"Costo Fijo";19138;19138;18699;97.71;0;0;0;25;50;29.302;37.5;0;13.29333;"RIO VERDE";0;100;"Sin dato oficial";12;.4826931;.7392161
